COUNTY,RISK_SCORE
McCracken,89.723194400254542
McCreary,19.821826280623608
McLean,44.352529430480431
Madison,67.578746420617236
Magoffin,40.789055042952590
Marion,33.343938911867646
Marshall,71.587655106586070
Martin,33.630289532293986
Mason,27.457842825326122
Meade,44.288895959274576
Menifee,9.958638243716194
Mercer,35.507476932866687
Metcalfe,20.521794463888003
Monroe,22.335348393254854
Montgomery,38.116449252306708
Morgan,22.621699013681194
Muhlenberg,50.747693286668785
Nelson,54.152083996181986
Nicholas,16.671969455933823
Ohio,52.465797009226854
Oldham,60.101813553929361
Owen,20.426344257079222
Owsley,8.272351256761057
Pendleton,53.070314985682465
Perry,31.594018453706653
Pike,69.201399936366528
Powell,31.466751511294945
Pulaski,69.296850143175320
Robertson,2.258988227807827
Rockcastle,17.690104995227490
Rowan,31.434934775692014
Russell,28.921412663060771
Scott,54.883868915049320
Shelby,63.474387527839646
Simpson,37.798281896277445
Spencer,29.271396754692969
Taylor,39.898186446070632
Todd,54.947502386255167
Trigg,51.002227171492208
Trimble,27.903277123767101
Union,51.829462297168305
Warren,83.009863188036903
Washington,24.276169265033406
Wayne,16.258351893095767
Webster,50.874960229080500
Whitley,55.902004454342979
Wolfe,10.308622335348392
Woodford,37.130130448615972
Acadia,90.518612790327708
Allen,64.047088768692333
Ascension,96.277441934457514
Assumption,86.350620426344264
Avoyelles,79.541839007317847
Beauregard,71.842188991409486
Bienville,33.566656061088132
Bossier,89.914094813872097
Caddo,89.595927457842834
Calcasieu,96.913776646516069
Caldwell,24.944320712694878
Cameron,55.806554247534201
Catahoula,31.784918867324212
Claiborne,35.380209990454979
Concordia,51.861279032771236
De Soto,51.479478205536111
East Baton Rouge,98.886414253897541
East Carroll,38.275532930321347
East Feliciana,62.074451161310847
Evangeline,80.655424753420306
Franklin,67.037861915367486
Grant,33.693923003499840
Iberia,93.573019408208708
Iberville,82.723512567610570
Jackson,28.348711422208083
Jefferson,98.154629335030236
Jefferson Davis,88.450524976137444
Lafayette,97.963728921412667
Lafourche,94.400254533884819
LaSalle,17.944638880050906
Lincoln,68.660515431116764
Livingston,96.850143175310208
Madison,51.415844734330264
Morehouse,55.552020362710785
Natchitoches,61.501749920458160
Orleans,96.977410117721917
Ouachita,85.618835507476931
Plaquemines,82.691695832007639
Pointe Coupee,69.328666878778236
Rapides,83.391664015272042
Red River,27.998727330575885
Richland,67.610563156220167
Sabine,62.710785873369389
St. Bernard,86.605154311167681
St. Charles,90.327712376710139
St. Helena,48.265987909640472
St. James,76.869233216671972
St. John the Baptist,86.573337575564750
St. Landry,91.695832007636014
St. Martin,91.314031180400889
St. Mary,94.718421889914097
St. Tammany,97.804645243398028
Tangipahoa,96.150174992045805
Tensas,30.862233534839323
Terrebonne,96.372892141266306
Union,45.466115176582882
Vermilion,89.850461342666250
Vernon,73.305758829144125
Washington,89.373210308622333
Webster,53.643016226535153
West Baton Rouge,62.233534839325486
West Carroll,32.134902958956410
West Feliciana,38.816417435571111
Winn,22.144447979637288
Androscoggin,67.260579064587972
Aroostook,60.547247852370347
Cumberland,85.109767737830097
Franklin,38.720967228762326
Hancock,69.137766465160681
Kennebec,77.537384664333445
Knox,50.493159401845368
Lincoln,50.779510022271715
Oxford,60.006363347120583
Penobscot,73.369392300349986
Piscataquis,17.626471524021635
Sagadahoc,30.257715558383708
Somerset,67.674196627426028
Waldo,52.624880687241493
Washington,57.683741648106903
York,83.614381164492528
Allegany,42.379891823098944
Anne Arundel,92.013999363665292
Baltimore,95.195672923958000
Calvert,66.910594972955778
Caroline,76.328348711422208
Carroll,62.965319758192805
Cecil,78.300986318803695
Charles,73.210308622335347
Dorchester,75.469296850143181
Frederick,79.319121858097361
Garrett,9.195036589245943
Harford,82.628062360801778
Howard,80.400890868596889
Kent,66.369710467706014
Montgomery,93.891186764237986
Prince George's,94.622971683105320
Queen Anne's,73.178491886732417
St. Mary's,81.959910913140305
Somerset,77.091950365892458
Talbot,76.169265033407569
Washington,69.615017499204583
Wicomico,87.018771874005722
Worcester,86.700604517976458
Baltimore,93.668469615017500
Barnstable,86.318803690741333
Berkshire,59.497295577473750
Bristol,89.532293986636972
Dukes,43.652561247216035
Essex,93.954820235443847
Franklin,52.593063951638563
Hampden,84.027998727330584
Hampshire,63.378937321030861
Middlesex,96.118358256442889
Nantucket,84.632516703786180
Norfolk,92.904867960547250
Plymouth,90.995863824371611
Suffolk,92.713967546929695
Worcester,92.682150811326764
Alcona,2.927139675469297
Alger,0.922685332484887
Allegan,50.556792873051229
Alpena,5.981546293350302
Antrim,5.599745466115177
Arenac,7.445116131084950
Baraga,1.940820871778556
Barry,39.707286032453069
Bay,70.887686923321667
Benzie,2.545338848234171
Berrien,66.846961501749931
Branch,43.748011454024812
Calhoun,72.573973910276806
Cass,35.825644288895958
Charlevoix,3.022589882278078
Cheboygan,6.776964683423481
Chippewa,5.949729557747375
Clare,30.448615972001274
Clinton,64.556156538339167
Crawford,11.167674196627427
Delta,7.826916958320076
Dickinson,8.526885141584474
Eaton,63.951638561883549
Emmet,6.076996500159083
Genesee,89.277760101813556
Gladwin,15.144766146993319
Gogebic,5.440661788100541
Grand Traverse,39.389118676423799
Gratiot,47.597836461979000
Hillsdale,48.997772828507799
Houghton,4.677060133630290
Huron,27.616926503340757
Ingham,82.946229716831056
Ionia,57.715558383709833
Iosco,14.031180400890870
Iron,4.422526248806872
Isabella,58.351893095768368
Jackson,73.942093541202667
Kalamazoo,80.559974546611514
Kalkaska,8.749602290804964
Kent,88.673242125357945
Keweenaw,0.095450206808781
Lake,3.563474387527839
Lapeer,66.719694559338222
Leelanau,3.881641743557111
Lenawee,64.747056951956722
Livingston,78.428253261215403
Luce,0.477251034043907
Mackinac,1.336302895322940
Macomb,94.750238625517028
Manistee,3.468024180719058
Marquette,38.020999045497931
Mason,9.163219853643016
Mecosta,33.407572383073500
Menominee,7.636016544702513
Midland,64.906140629971361
Missaukee,10.181355392936684
Monroe,72.733057588291445
Montcalm,63.347120585427930
Montmorency,4.040725421571747
Muskegon,60.515431116767417
Newaygo,28.507795100222715
Oakland,96.086541520839958
Oceana,13.585746102449889
Ogemaw,19.249125039770920
Ontonagon,0.731784918867324
Osceola,16.417435571110403
Oscoda,9.131403118040089
Otsego,18.421889914094812
Ottawa,78.269169583200764
Presque Isle,2.831689468660515
Roscommon,20.903595291123132
Saginaw,79.032771237671014
St. Clair,71.142220808145083
St. Joseph,48.806872414890236
Sanilac,40.248170537702833
Schoolcraft,0.636334712058543
Shiawassee,67.706013363028944
Tuscola,50.174992045816104
Van Buren,52.561247216035632
Washtenaw,84.823417117403750
Wayne,96.691059497295569
Wexford,9.322303531657653
Aitkin,10.690423162583519
Anoka,89.977728285077944
Becker,33.503022589882278
Beltrami,36.302895322939868
Benton,55.297486477887368
Big Stone,7.158765510658606
Blue Earth,68.055997454661153
Brown,56.029271396754702
Carlton,28.666878778237354
Carver,74.642061724467069
Cass,22.780782691695833
Chippewa,27.489659560929049
Chisago,62.392618517340125
Clay,58.670060451797646
Clearwater,11.104040725421571
Cook,1.813553929366847
Cottonwood,44.925230671333125
Crow Wing,41.107222398981861
Dakota,92.618517340120903
Dodge,30.194082087177854
Douglas,31.912185809735920
Faribault,40.407254215717472
Fillmore,45.657015590200444
Freeborn,60.706331530384986
Goodhue,61.374482978046451
Grant,7.986000636334713
Hennepin,95.577473751193125
Houston,34.362074451161313
Hubbard,17.244670696786510
Isanti,44.097995545657014
Itasca,16.767419662742604
Jackson,32.643970728603243
Kanabec,19.440025453388483
Kandiyohi,55.329303213490299
Kittson,21.094495704740694
Koochiching,0.668151447661470
Lac qui Parle,14.794782055361120
Lake,2.004454342984410
Lake of the Woods,2.418071905822463
Le Sueur,32.516703786191535
Lincoln,12.313076678332804
Lyon,41.679923639834556
McLeod,46.675151129494111
Mahnomen,6.904231625835189
Marshall,43.620744511613111
Martin,54.629335030225903
Meeker,45.243398027362389
Mille Lacs,19.567292395800191
Morrison,49.315940184537070
Mower,64.269805917912819
Murray,30.798600063633469
Nicollet,52.115812917594653
Nobles,64.651606745147944
Norman,25.867006045179764
Olmsted,80.432707604199805
Otter Tail,63.188036907413306
Pennington,25.071587655106587
Pine,37.193763919821826
Pipestone,32.421253579382750
Polk,60.260897231944000
Pope,14.444797963728922
Ramsey,92.109449570474069
Red Lake,3.945275214762965
Redwood,33.439389118676424
Renville,47.852370346802417
Rice,71.492204899777278
Rock,29.335030225898823
Roseau,61.597200127266937
St. Louis,66.528794145720653
Scott,83.041679923639833
Sherburne,64.492523067133305
Sibley,35.030225898822778
Stearns,81.100859051861278
Steele,71.205854279350945
Stevens,14.667515112949411
Swift,18.994591154947500
Todd,27.330575882914417
Traverse,13.108495068405981
Wabasha,49.029589564110722
Wadena,16.194718421889913
Waseca,34.107540566337896
Washington,86.764237989182320
Watonwan,36.589245943366208
Wilkin,16.799236398345528
Winona,60.324530703149861
Wright,79.923639834552972
Yellow Medicine,24.657970092268535
Adams,54.374801145402486
Alcorn,69.965001590836778
Amite,53.165765192491257
Attala,46.070633153038500
Benton,16.862869869551382
Bolivar,74.514794782055361
Calhoun,36.716512885777917
Carroll,16.067451479478205
Chickasaw,50.143175310213174
Choctaw,18.962774419344576
Claiborne,41.202672605790646
Clarke,50.652243079860007
Clay,44.066178810054090
Coahoma,67.451479478205528
Copiah,63.092586700604514
Covington,62.519885459751833
DeSoto,90.836780146356986
Forrest,86.541520839961819
Franklin,24.721603563474385
George,87.050588609608653
Greene,59.720012726694236
Grenada,53.324848870505882
Hancock,88.068724148902319
Harrison,97.200127266942417
Hinds,92.554883868915056
Holmes,61.215399300031812
Humphreys,32.389436843779826
Issaquena,33.312122176264715
Itawamba,32.071269487750556
Jackson,95.991091314031181
Jasper,48.775055679287306
Jefferson,12.758510976773781
Jefferson Davis,29.939548202354437
Jones,87.146038816417430
Kemper,24.880687241489024
Lafayette,67.101495386573333
Lamar,77.314667515112944
Lauderdale,85.682468978682792
Lawrence,46.293350302258993
Leake,60.069996818326445
Lee,79.000954502068083
Leflore,74.960229080496347
Lincoln,57.874642061724465
Lowndes,77.632834871142222
Madison,83.105313394845695
Marion,82.309895004772514
Marshall,72.542157174673889
Monroe,63.060769965001597
Montgomery,22.271714922049000
Neshoba,70.601336302895319
Newton,57.747375119312764
Noxubee,39.357301940820868
Oktibbeha,70.251352211263125
Panola,66.751511294941139
Pearl River,90.009545020680875
Perry,49.188673242125361
Pike,77.219217308304167
Pontotoc,58.860960865415215
Prentiss,47.247852370346806
Quitman,31.084950684059816
Rankin,85.396118358256444
Scott,71.651288577791917
Sharkey,29.048679605472476
Simpson,54.756601972637611
Smith,55.488386891504923
Stone,82.532612153993000
Sunflower,67.833280305440653
Tallahatchie,45.211581291759465
Tate,62.265351574928410
Tippah,55.011135857461028
Tishomingo,35.412026726057903
Tunica,64.524339802736236
Union,45.338848234171174
Walthall,48.934139357301945
Warren,76.519249125039764
Washington,84.218899140948139
Wayne,69.042316258351889
Webster,18.390073178491885
Wilkinson,34.266624244352528
Winston,51.765828825962458
Yalobusha,23.448934139357302
Yazoo,71.714922048997778
Adair,51.543111676741972
Andrew,49.793191218580972
Atchison,30.225898822780785
Audrain,43.493477569201403
Barry,77.951002227171500
Barton,53.133948456888326
Bates,43.111676741966278
Benton,56.379255488386889
Bollinger,52.783964365256118
Boone,86.827871460388167
Buchanan,69.392300349984097
Butler,86.986955138402806
Caldwell,9.067769646834236
Callaway,60.674514794782056
Camden,72.383073496659250
Cape Girardeau,87.336939230035000
Carroll,42.411708558701875
Carter,39.166401527203313
Cass,76.232898504613416
Cedar,32.675787464206174
Chariton,21.571746738784601
Christian,72.064906140629972
Clark,24.244352529430479
Clay,86.891504931594028
Clinton,56.220171810372257
Cole,74.610244988864139
Cooper,45.116131084950680
Crawford,54.565701559020042
Dade,29.907731466751514
Dallas,51.670378619153681
Daviess,30.766783328030545
DeKalb,31.307667833280306
Dent,46.166083359847285
Douglas,26.598790964047087
Dunklin,83.518930957683750
Franklin,81.641743557111042
Gasconade,21.476296531975819
Gentry,33.216671969455938
Greene,91.409481387209667
Grundy,39.198218262806236
Harrison,27.235125676105632
Henry,41.234489341393569
Hickory,26.089723194400253
Holt,23.417117403754375
Howard,28.412344893413938
Howell,81.769010499522750
Iron,51.893095768374167
Jackson,95.609290486796056
Jasper,84.696150174992042
Jefferson,87.209672287623292
Johnson,50.524976137448299
Knox,15.653833916640153
Laclede,69.169583200763611
Lafayette,46.834234807508750
Lawrence,74.801145402481708
Lewis,23.480750874960229
Lincoln,73.114858415526555
Linn,34.171174037543750
Livingston,42.602608972319437
McDonald,77.473751193127583
Macon,43.048043270760424
Madison,53.197581928094174
Maries,29.557747375119312
Marion,41.934457524657972
Mercer,13.076678332803054
Miller,60.801781737193764
Mississippi,78.173719376391986
Moniteau,42.125357938275535
Monroe,20.553611199490931
Montgomery,23.639834552974865
Morgan,57.238307349665931
New Madrid,82.882596245625194
Newton,81.800827235125666
Nodaway,57.365574292077639
Oregon,51.988545975182944
Osage,29.494113903913462
Ozark,38.402799872733056
Pemiscot,80.623608017817375
Perry,59.910913140311806
Pettis,70.728603245307028
Phelps,55.583837098313715
Pike,41.170855870187715
Platte,74.482978046452430
Polk,63.824371619471840
Pulaski,71.237671014953861
Putnam,16.162901686286986
Ralls,12.663060769965002
Randolph,45.752465797009229
Ray,30.066815144766146
Reynolds,37.830098631880368
Ripley,54.183900731784917
St. Charles,93.000318167356028
St. Clair,12.853961183582566
Ste. Genevieve,47.311485841552660
St. Francois,79.255488386891500
St. Louis,98.536430162265347
Saline,46.484250715876549
Schuyler,7.699650015908367
Scotland,21.508113267578747
Scott,87.814190264078903
Shannon,34.012090359529111
Shelby,20.012726694241170
Stoddard,80.464524339802736
Stone,58.129175946547882
Sullivan,18.549156856506521
Taney,74.323894368437792
Texas,59.656379255488389
Vernon,36.652879414572062
Warren,64.874323894368430
Washington,55.138402799872729
Wayne,65.001590836780139
Webster,66.274260260897236
Worth,4.517976455615655
Wright,52.306713331212215
St. Louis,95.354756601972639
Beaverhead,17.881005408845052
Big Horn,30.353165765192493
Blaine,15.812917594654788
Broadwater,5.472478523703468
Carbon,25.103404390709510
Carter,2.322621699013681
Cascade,55.774737511931271
Chouteau,6.045179764556156
Custer,35.889277760101812
Daniels,2.799872733057589
Dawson,14.508431434934776
Deer Lodge,8.654152083996182
Fallon,3.436207445116131
Fergus,9.767737830098632
Flathead,83.900731784918875
Gallatin,69.774101177219222
Garfield,2.195354756601973
Glacier,17.085587018771875
Golden Valley,0.540884505249761
Granite,10.149538657333759
Hill,14.762965319758193
Jefferson,12.153993000318167
Judith Basin,0.954502068087814
Lake,68.215081132675792
Lewis and Clark,51.161310849506833
Liberty,2.131721285396118
Lincoln,36.493795736557431
McCone,3.690741329939548
Madison,17.721921730830417
Meagher,0.859051861279033
Mineral,8.908685968819599
Missoula,78.014635698377347
Musselshell,14.826598790964047
Park,23.735284759783646
Petroleum,0.254533884823417
Phillips,9.863188036907413
Pondera,6.490614062997137
Powder River,5.313394845688832
Powell,12.122176264715240
Prairie,1.590836780146357
Ravalli,88.259624562519889
Richland,20.839961819917278
Roosevelt,48.170537702831687
Rosebud,6.999681832643971
Sanders,17.403754374801146
Sheridan,8.145084314349347
Silver Bow,54.788418708240542
Stillwater,15.272033089405026
Sweet Grass,11.358574610244988
Teton,6.554247534202990
Toole,4.390709513203945
Treasure,1.622653515749284
Valley,35.284759783646194
Wheatland,4.454342984409799
Wibaux,1.845370664969774
Yellowstone,59.115494750238625
Adams,77.028316894686611
Antelope,22.685332484887049
Arthur,1.018135539293668
Banner,1.972637607381483
Blaine,0.413617562838053
Boone,28.125994272987594
Box Butte,20.362710785873368
Boyd,5.408845052497614
Brown,8.208717785555201
Buffalo,79.446388800509069
Burt,32.771237671014951
Butler,38.561883550747694
Cass,41.998090995863826
Cedar,32.898504613426660
Chase,42.666242443525292
Cherry,14.253897550111358
Cheyenne,34.839325485205222
Clay,64.142538975501111
Colfax,46.961501749920458
Cuming,36.907413299395479
Custer,29.748647788736875
Dakota,56.983773464842500
Dawes,10.626789691377665
Dawson,78.810054088450528
Deuel,5.122494432071269
Dixon,27.648743238943684
Dodge,79.478205536111986
Douglas,95.672923958001917
Dundy,12.567610563156220
Fillmore,53.929366846961500
Franklin,35.698377346484250
Frontier,19.217308304167993
Furnas,59.179128221444479
Gage,56.729239580019083
Garden,7.604199809099586
Garfield,1.877187400572701
Gosper,26.471524021635378
Grant,1.272669424117086
Greeley,26.948775055679285
Hall,84.282532612154000
Hamilton,60.865415208399618
Harlan,50.938593700286347
Hayes,4.899777282850780
Hitchcock,8.972319440025453
Holt,23.194400254533885
Hooker,0.795418390073178
Howard,52.147629653197583
Jefferson,28.825962456251990
Johnson,13.649379573655743
Kearney,58.701877187400576
Keith,20.808145084314351
Keya Paha,0.604517976455616
Kimball,10.913140311804009
Knox,35.857461024498889
Lancaster,92.809417753738472
Lincoln,59.529112313076681
Logan,1.209035952911231
Loup,0.699968183264397
McPherson,0.127266942411709
Madison,67.165128857779195
Merrick,59.306395163856187
Morrill,28.794145720649063
Nance,37.161947184218896
Nemaha,24.467069678650972
Nuckolls,37.861915367483299
Otoe,40.948138720967229
Pawnee,11.199490932230354
Perkins,20.489977728285076
Phelps,64.715240216353791
Pierce,19.599109131403118
Platte,75.246579700922695
Polk,59.751829462297167
Red Willow,39.134584791600382
Richardson,21.762647152402163
Rock,3.181673560292714
Saline,70.919503658924597
Sarpy,88.164174355711097
Saunders,50.111358574610243
Scotts Bluff,59.974546611517653
Seward,58.097359210944951
Sheridan,20.617244670696785
Sherman,27.426026089723194
Sioux,6.331530384982501
Stanton,16.958320076360163
Thayer,59.942729875914736
Thomas,0.318167356029271
Thurston,40.279987273305757
Valley,26.185173401209038
Washington,54.247534202990778
Wayne,26.757874642061726
Webster,59.051861279032771
Wheeler,1.368119630925867
York,68.915049315940180
Churchill,73.401209035952903
Clark,99.300031816735597
Douglas,87.273305758829139
Elko,92.841234489341389
Esmeralda,32.612153993000319
Eureka,50.206808781419021
Humboldt,82.978046452433986
Lander,60.738148265987910
Lincoln,53.452115812917597
Lyon,87.846006999681833
Mineral,31.657651924912507
Nye,78.905504295259306
Pershing,55.742920776328354
Storey,58.638243716194715
Washoe,98.631880369074139
White Pine,17.308304167992365
Carson City,90.550429525930639
Belknap,47.088768692332167
Carroll,59.338211899459111
Cheshire,60.292713967546931
Coos,41.457206490614062
Grafton,66.401527203308945
Hillsborough,88.577791918549153
Merrimack,74.387527839643653
Rockingham,83.964365256124722
Strafford,62.678969137766458
Sullivan,31.816735602927139
Atlantic,96.945593382119000
Bergen,98.695513840279986
Burlington,92.968501431753097
Camden,91.186764237989181
Cape May,95.004772510340445
Cumberland,91.823098950047722
Essex,92.745784282532611
Gloucester,84.727966910594972
Hudson,95.386573337575570
Hunterdon,79.382755329303208
Mercer,93.032134902958958
Middlesex,95.863824371619472
Monmouth,96.436525612472153
Morris,90.709513203945278
Ocean,97.231944002545333
Passaic,89.659560929048681
Salem,80.082723512567611
Somerset,93.413935730194083
Sussex,70.187718740057264
Union,92.427616926503347
Warren,75.310213172128542
Bernalillo,89.468660515431125
Catron,31.944002545338851
Chaves,56.124721603563479
Cibola,25.898822780782695
Colfax,66.815144766147000
Curry,65.606108813235764
De Baca,2.354438434616609
Doña Ana,87.623289850461333
Eddy,48.488705058860958
Grant,61.183582564428882
Guadalupe,2.768055997454661
Harding,0.222717149220490
Hidalgo,14.412981228125995
Lea,87.655106586064264
Lincoln,79.223671651288569
Los Alamos,11.485841552656698
Luna,57.206490614063000
McKinley,53.770283168946861
Mora,29.207763283487115
Otero,85.841552656697417
Quay,9.545020680878141
Rio Arriba,63.315303849825014
Roosevelt,84.473433025771556
Sandoval,78.937321030862222
San Juan,69.805917912822153
San Miguel,55.965637925548840
Santa Fe,81.196309258670070
Sierra,18.644607063315306
Socorro,55.615653833916646
Taos,55.456570155902007
Torrance,30.544066178810052
Union,5.567928730512250
Valencia,73.623926185173403
Albany,75.501113585746111
Allegany,36.525612472160354
Bronx,96.309258670060444
Broome,83.296213808463250
Cattaraugus,63.697104677060132
Cayuga,30.830416799236399
Chautauqua,63.760738148265986
Chemung,48.584155265669743
Chenango,70.633153038498250
Clinton,43.970728603245306
Columbia,61.692650334075729
Cortland,38.880050906776965
Delaware,82.755329303213486
Dutchess,76.932866687877819
Erie,85.364301622653514
Essex,50.811326757874639
Franklin,24.562519885459754
Fulton,26.535157492841233
Genesee,20.967228762328986
Greene,57.524657970092264
Hamilton,3.213490295895642
Herkimer,34.743875278396438
Jefferson,40.820871778555521
Kings,98.122812599427306
Lewis,7.667833280305440
Livingston,35.539293668469611
Madison,34.043907095132042
Monroe,74.164810690423167
Montgomery,32.866687877823736
Nassau,96.659242761692653
New York,96.181991727648736
Niagara,45.975182946229715
Oneida,72.033089405027042
Onondaga,76.614699331848556
Ontario,46.229716831053139
Orange,85.205217944638875
Orleans,7.922367165128858
Oswego,28.730512249443208
Otsego,49.475023862551701
Putnam,50.843143493477569
Queens,97.391027680559972
Rensselaer,68.437798281896278
Richmond,91.218580973592111
Rockland,84.982500795418389
St. Lawrence,44.638880050906778
Saratoga,68.724148902322625
Schenectady,53.961183582564431
Schoharie,41.552656697422847
Schuyler,11.740375437480115
Seneca,13.363028953229399
Steuben,64.428889595927458
Suffolk,97.136493795736556
Sullivan,81.005408845052500
Tioga,74.101177219217305
Tompkins,47.375119312758514
Ulster,82.182628062360791
Warren,40.979955456570153
Washington,37.925548838689153
Wayne,30.989500477251035
Westchester,94.304804327076042
Wyoming,24.594336621062681
Yates,23.035316576519250
Alamance,74.451161310849514
Alexander,34.902958956411076
Alleghany,8.049634107540566
Anson,64.174355711104042
Ashe,26.026089723194403
Avery,46.643334393891188
Beaufort,94.495704740693611
Bertie,82.437161947184222
Bladen,90.900413617562833
Brunswick,97.041043588927778
Buncombe,81.482659879096403
Burke,64.587973273942083
Cabarrus,80.114540248170542
Caldwell,60.769965001590840
Camden,48.965956092904868
Carteret,97.104677060133625
Caswell,25.007954183900733
Catawba,77.728285077951000
Chatham,62.774419344575250
Cherokee,36.461979000954500
Chowan,67.483296213808458
Clay,7.572383073496660
Cleveland,70.569519567292389
Columbus,91.123130766783333
Craven,96.404708876869236
Cumberland,92.523067133312125
Currituck,63.410754056633792
Dare,95.482023544384347
Davidson,75.914731148584153
Davie,36.971046770601333
Duplin,93.382118994591153
Durham,86.732421253579389
Edgecombe,81.132675787464208
Forsyth,81.291759465478847
Franklin,60.133630289532292
Gaston,81.546293350302250
Gates,30.034998409163222
Graham,8.813235762010818
Granville,62.933503022589889
Greene,79.732739420935417
Guilford,86.223353483932556
Halifax,78.841870824053444
Harnett,86.668787782373528
Haywood,61.883550747693285
Henderson,70.696786509704097
Hertford,80.687241489023236
Hoke,65.510658606426986
Hyde,82.596245625198847
Iredell,76.137448297804639
Jackson,47.470569519567292
Johnston,86.859688195991097
Jones,79.987273305758833
Lee,73.019408208717778
Lenoir,91.791282214444806
Lincoln,64.937957365574292
McDowell,55.265669742284437
Macon,44.511613108495069
Madison,34.584791600381806
Martin,81.832643970728597
Mecklenburg,91.854915685650653
Mitchell,10.754056633789373
Montgomery,51.447661469933180
Moore,80.719058224626153
Nash,86.286986955138403
New Hanover,98.504613426662431
Northampton,53.102131721285396
Onslow,97.931912185809736
Orange,72.955774737511931
Pamlico,84.791600381800819
Pasquotank,83.646197900095459
Pender,94.018453706649694
Perquimans,62.615335666560611
Person,34.202990773146674
Pitt,94.241170855870195
Polk,19.312758510976774
Randolph,75.851097677378306
Richmond,75.278396436525611
Robeson,94.368437798281903
Rockingham,56.601972637607375
Rowan,72.923958001909000
Rutherford,59.370028635062042
Sampson,93.986636971046764
Scotland,75.564747056951958
Stanly,56.888323258033722
Stokes,16.544702513522115
Surry,47.279669105949729
Swain,25.707922367165132
Transylvania,41.775373846643333
Tyrrell,74.292077632834875
Union,86.064269805917917
Vance,54.406617881005403
Wake,93.636652879414569
Warren,53.897550111358569
Washington,83.868915049315945
Watauga,57.620108176901056
Wayne,94.432071269487750
Wilkes,55.233853006681514
Wilson,85.046134266624236
Yadkin,24.403436207445118
Yancey,14.699331848552339
Adams,7.254215717467388
Barnes,46.929685014317528
Benson,20.139993636652878
Billings,3.913458479160038
Bottineau,34.139357301940819
Bowman,9.004136175628380
Burke,3.118040089086860
Burleigh,77.664651606745153
Cass,90.868596881959903
Cavalier,27.044225262488069
Dickey,24.085268851415844
Divide,19.662742602608972
Dunn,30.894050270442253
Eddy,9.799554565701559
Emmons,62.042634425707924
Foster,18.230989500477250
Golden Valley,5.281578110085904
Grand Forks,82.914412981228125
Grant,12.503977091950366
Griggs,15.590200445434299
Hettinger,31.625835189309576
Kidder,13.776646516067451
LaMoure,26.153356665606108
Logan,14.603881641743557
McHenry,52.943048043270757
McIntosh,15.303849825007953
McKenzie,51.924912503977097
McLean,54.215717467387847
Mercer,34.712058542793514
Morton,70.060451797645555
Mountrail,37.289214126630611
Nelson,15.431116767419661
Oliver,7.381482659879096
Pembina,46.611517658288257
Pierce,12.822144447979635
Ramsey,48.329621380846326
Ransom,20.649061406299712
Renville,7.126948775055679
Richland,76.901049952274889
Rolette,62.488068724148903
Sargent,19.535475660197264
Sheridan,21.921730830416799
Sioux,29.144129812281260
Slope,1.049952274896595
Stark,58.829144129812285
Steele,15.685650652243080
Stutsman,65.733375755647472
Towner,2.990773146675151
Traill,46.356983773464847
Walsh,63.028953229398667
Ward,75.628380528157805
Wells,10.276805599745465
Williams,71.778555520203625
Adams,54.342984409799556
Allen,50.588609608654153
Ashland,43.716194718421889
Ashtabula,61.279032771237674
Athens,42.698059179128222
Auglaize,23.226216990136813
Belmont,62.551702195354750
Brown,49.761374482978049
Butler,87.973273942093542
Carroll,9.449570474069361
Champaign,25.739739102768056
Clark,59.465478841870819
Clermont,66.974228444161639
Clinton,38.243716194718424
Columbiana,55.679287305122493
Coshocton,33.662106267896910
Crawford,23.576201081769010
Cuyahoga,91.250397709195042
Darke,58.288259624562521
Defiance,36.111994909322306
Delaware,71.110404072542153
Erie,61.406299713649382
Fairfield,53.579382755329306
Fayette,24.689786827871458
Franklin,92.459433662106278
Fulton,40.629971364937958
Gallia,17.658288259624562
Geauga,25.453388482341708
Greene,64.206172446706972
Guernsey,29.430480432707608
Hamilton,93.445752465797000
Hancock,71.046770601336306
Hardin,14.317531021317212
Harrison,5.186127903277124
Henry,18.326439707286031
Highland,34.871142220808146
Hocking,26.980591791282215
Holmes,49.252306713331215
Huron,45.084314349347757
Jackson,25.198854597518295
Jefferson,48.870505886096090
Knox,40.884505249761375
Lake,56.442888959592743
Lawrence,48.106904231625833
Licking,64.778873687559653
Logan,38.148265987909639
Lorain,73.433025771555833
Lucas,84.059815462933500
Madison,22.812599427298760
Mahoning,73.878460069996819
Marion,41.648106904231625
Medina,61.151765828825965
Meigs,28.698695513840278
Mercer,57.651924912503979
Miami,54.597518294622972
Monroe,18.008272351256760
Montgomery,86.096086541520847
Morgan,8.431434934775691
Morrow,19.090041361756281
Muskingum,44.702513522112632
Noble,19.980909958638243
Ottawa,45.688832325803375
Paulding,22.494432071269486
Perry,14.858415526566974
Pickaway,35.316576519249125
Pike,29.366846961501754
Portage,52.752147629653201
Preble,40.598154629335035
Putnam,22.526248806872413
Richland,60.388164174355708
Ross,48.043270760419979
Sandusky,48.838689150493160
Scioto,57.111040407254222
Seneca,36.271078587336945
Shelby,40.916321985364299
Stark,82.118994591154944
Summit,85.523385300668153
Trumbull,81.419026407890556
Tuscarawas,35.125676105631563
Union,29.112313076678330
Van Wert,19.790009545020681
Vinton,7.031498568246898
Warren,67.196945593382111
Washington,49.825007954183903
Wayne,55.202036271078590
